account_id,acct_name,acct_type,amount,detail_category,entry_date,entry_text,gv_code,holder_name,payee_payer_name,paymt_purpose,turnover_id,user_id
b29ddd7a-d43b-4420-8c8c-da60e61e0ff1,Sichteinlagen,GIROKONTO,-88.48,expenses_food,,KARTENZAHLUNG,106.0,Stefani Carsten,Kaufland,Svwz+3266-55-48T91.57.63 Karte8 1866-64 Abwa+Kaufland ///De,4400ff20-4689-11e8-387e-4f50026da36e,fd8f8f6a-9958-41fa-819d-b1e3fda8d4b5
b2ac60fb-0bc1-44fd-a48b-16d004efc2ae,KONTOKORRENTKONTO,GIROKONTO,460.0,income_rent,,Dauerauftrag-Gutschrift,52.0,Hans-Werner Heintze,Elenore Lubke,Kref+2649020781181750707601.00.26.163802 Purp+Rinp Ratenzhlg/Dauera Svwz+Miete Josef Lubke,2dbd9170-fedb-11e6-f71a-13ec92949e62,7e8fdaa3-b3be-4dd3-8ffb-4587371c5bd6
b2ad6bc8-9351-4e5f-824c-84c5801f55f9,Girokonto,GIROKONTO,-560.0,home_rent,,,820.0,Luzia Blümel,Friedrich-Wilhelm Bien,Übertrag/Überweisung Monatsmiete Viktoria-Luisen-Str.3 End-To-End-Ref.: 78481 Angegeben Ref. 8506958442835345/7,190cc320-b276-11e5-8699-c6ea372682d8,3334c5ea-6727-4f12-94e8-13bf96bda968
b2caff7a-639c-4103-a393-ab0895e459cd,Girokonto,GIROKONTO,-974.0,home_rent,,,5.0,Sieghard Zobel,Braunschweiger Baugenossenschaft Eg,"Lastschrift/Belast. 37682/571/0/38 315,14 Mieteend-To-End-Ref.: 05434 Angegeben Core / Mandatsref.: 7817849239 Gläubiger-Id: De95Zzz41174074032 Ref. 0129992067577894/0967",df7d4130-e0d2-11e5-b7c0-5d8023e677da,f2205226-49e9-4de1-bcb4-0b7697cf15e8
b2caff7a-639c-4103-a393-ab0895e459cd,Girokonto,GIROKONTO,553.0,income_rent,,,820.0,Sieghard Zobel,Petros Ladislaus Meyer,"Übertrag/Überweisung Fedor Michel Miete 668,81 Und Tanzen 92, 12 End-To-End-Ref.: 72295 Angegeben Ref. 4905302667007027/5",5bc2c350-67cf-11e5-673e-64c55d18cdc8,f2205226-49e9-4de1-bcb4-0b7697cf15e8
b2d0a28d-aa21-481b-8007-5e633f0419fd,Kontokorrent,GIROKONTO,-700.0,home_rent,,Dauerauftragsbelast.,8.0,Rosl Schinke,Wolfram Blomeyer,Miete Paul-Gerhard Blomeyer Iban:De76843568897188265790 Bic : Genodef9Ans,fe9d98c0-9103-11e7-a6f8-ae5c0ac3a731,12efe6fe-a96e-4755-9182-7195be26be40
b2ec4887-934c-4d6a-a122-0bd7e42769ee,PremiumGeschäftskonto,GIROKONTO,726.08,income_rent,,Gutschrift,0.0,Telse Mia Heidrun Döring,Erika Mieete Buero Eveline 0 3Frauruppert End To End Ref Notprovided Kundenreferenz Nsct6243456259107439718158538281319 Holt,"Ruppert, Hans-Dietrich Mieete Büro- Lorenzo 3.2Frauruppert End-To-End-Ref.: 84684127469 Kundenreferenz: 78541572654397289179245934774538809",4be26a00-aa29-11e7-9852-22e473849fc3,cfd0625d-9d46-4a21-ab3d-13fba120ef31
b2ec4887-934c-4d6a-a122-0bd7e42769ee,PremiumGeschäftskonto,GIROKONTO,726.08,income_rent,,Gutschrift,0.0,Telse Mia Heidrun Döring,Tilman Wanda Mieete Buero Friedbert 4 2Frauruppert End To End Ref Notprovided Kundenreferenz Nsct0052654461697673635157188927542,Lara Anita Mieete Büro- Lara 0.5Frauanita End-To-End-Ref.: 54976120147 Kundenreferenz: 09251847835234483472499021459903912,7aa935b0-219a-11e8-fbd3-0f5a36cf97aa,cfd0625d-9d46-4a21-ab3d-13fba120ef31
b30e2ab4-3548-4bc9-9878-152c4ebc66d1,Giro Online,GIROKONTO,-15.0,insurance,,ONLINE-UEBERWEISUNG,177.0,Gülten Zänker,Landeshauptstadt Magdeburg,"Kref+8196282985094214962105279 Svwz+Aktenzeichen. 150839210210 / Kennzeichen. Boemk908 Datum 43.95.4499, 70.87 Uhr4.Tan 985251",f22a4040-2371-11e5-368d-bcce3b6f0c01,2a3ee84b-6f6b-46d7-9993-d2d5895cb6ee
b3289335-d33e-42f7-9844-1a6355e43e26,GiroNet,GIROKONTO,-64.2,bills_communication,,FOLGELASTSCHRIFT,105.0,Abdul Giesela Eva-Maria Anders,Telekom Deutschland Gmbh,Eref+073609297 797821968541Mref+35015266136636190360470606390218402 Cred+De54Zzz26917411244 Svwz+Rech.Nr. 2367759100 203192 Vertragskonto 5597938483,2691d3b0-0cd4-11e6-505b-9fa970376985,6bfb0bc7-818d-49f0-b195-2077f06da628
b33ad91e-55f9-4ea6-9a41-8689438c123e,fidorsmart Girokonto,GIROKONTO,-38.98,bills_communication,,Lastschrift,0.0,René Uwe Döring,"Unitymedia Hessen Gmbh Cokgkdnr 2889143959 Rgn 67576301356 0 2 33Juli1239Uci De27Zzz28557713286Umr Umkbw23623599500808 Absender Unitymedia Hessen Gmbh Cokg, Iban De99881319253390350500, Bic Pbnkdeffxxx","Unitymedia H Gmbh Cokgkdnr.6011599996 Rgn 91990699730 2 2 78Juli7891Uci De52Zzz97724218085Umr Umkbw43226814176072 Absender: Unitymedia H Gmbh Cokg, Iban: De54688286997032507511, Bic: Pbnkdeffxxx",1664fa00-3717-11e5-e7a2-f76eb7048284,2fea441a-1098-4f2c-82ab-712c38ff561d
b34a0158-87e3-4e53-a323-a47b47232df5,Kontokorrent,GIROKONTO,-95.2,insurance,,SEPA-BASISLASTSCHR.,105.0,Geraldine Axel Fischer,Wwk Lebensversicherung,Eref+261689994813 Mref+409255156148 Cred+De16Wwk69477773098 Svwz+Wwk 69899960 Bis 64.72.87 Wwk Premium F Rderrenteprotect Moest Tim Eref: 21 1528479385 Mref: 054521724613 Cred: De93Wwk62798140888Iban: De756532942396882693 84 Bic: Bylademm Abwa: Wwk Lebensversicherung Auf Abwa+Wwk Lebensversicherungauf,c1b7fbd0-4d9b-11e8-3070-44c5a1e65d4b,538e1f49-6f99-4bef-bad6-48173cca6c95
b37dc20e-953a-4257-88ad-9e453e1205f7,Sichteinlagen,GIROKONTO,-60.0,health_services,,ONLINE-UEBERWEISUNG,177.0,Hannes Jäntsch,Staedtische Kliniken Moenchengladbach Gmbh,"Svwz+Zuzahlungsbeleg Nr . 81264082 Vom 35.42.8103 Patient Käthe Christina.Denfall Nr. 27761530 Datum 90.43.7726, 89.15 Uhr7.Tan 502566",720a4770-344a-11e7-9d2b-62d53415a666,aad5f8e2-eb47-4d5c-8ac9-447e2abb04d4
b3943151-a1f9-4609-ac39-e66c471f3212,S-Giro,GIROKONTO,-28.35,insurance,,FOLGELASTSCHRIFT,105.0,Lydia Klapp,Landschaftliche Brandkassehannover,"Eref+46605164789228849712930408 Mref+053539468082889 Cred+De19Zzz49428500423 Svwz+6970-958.944.101 6719 Hausrat-Vers. Von 65.24.26 Bis 54.55.66 Am Freia 26,Buecke Abwa+Vgh Landschaftliche Brandkasse Abwe+Spannuth Michael",f61926e0-ad4d-11e7-a21c-82fe1d65df0f,d9521e51-3fd3-47ab-90c8-50ce396e983c
b4336023-d779-44a5-bf7b-9bda0318f5d0,Sichteinlagen,GIROKONTO,-409.39,home_rent,,FOLGELASTSCHRIFT,105.0,Anna-Maria Erika Holsten,Wohn Und Baugesellschaft Freddy Mbh Wbc Mbh,"Mref+0351903475 Cred+De56Wbc39115453426 Svwz+5009/13/0/114 184,96 Miete 70.25",7b606130-1800-11e7-0518-6e32364a6325,cd747f56-b223-45aa-8156-48f02b027263
b43fc9da-8b6c-4d49-b003-f1d9d26b983d,Sparkonto,SPARKONTO,750.0,income_crossbooking,,Überweisungsgutschr.,51.0,Lidwina Larissa Hartmann,Lidwina Larissa Hartmann,Von Sparkasse Iban: De83873335827046719162 Bic: Genodes4Sha,06f16630-663d-11e5-9c4c-53159a6b3502,b3855375-87b3-4e17-8fe6-8405721d2b55
b44e5bb2-b7ef-4a4d-aa0d-0d866e027f97,SGiro-Kompakt Geschäftsgiro,GIROKONTO,-520.0,home_rent,,ONLINE-UEBERWEISUNG,177.0,Bernard Sauer,Mesut Zintel,"Kref+3363325388550.94.45.644Z Svwz+Miete Januar 4679 Datum 50.69.0952, 76.59 Uhr0.Tan 115795 Abwa+Schulze",192a0f20-b276-11e5-de34-1a84043db85f,5243210e-c166-4de8-a7c3-2e6c1c9c903d
b44e5bb2-b7ef-4a4d-aa0d-0d866e027f97,SGiro-Kompakt Geschäftsgiro,GIROKONTO,-520.0,home_rent,,ONLINE-UEBERWEISUNG,177.0,Bernard Sauer,Radmila Zintel,"Kref+6263/Vrnwsw/2069/0F147D996E6832023D Svwz+Miete Francis 9325 Datum 38.78.0177, 30.68 Uhr5.Tan 685763 Abwa+Bernard Sauer",2d08df70-f9f8-11e5-e75a-5227043162ad,5243210e-c166-4de8-a7c3-2e6c1c9c903d
b46788d4-177e-425f-91f0-9cfb3d611b55,Sichteinlagen,GIROKONTO,-22.02,bills_communication,,FOLGELASTSCHRIFT,105.0,Tamara Igor Ramona Gernot Auch Schlauchin,E Plus Telefonica,Eref+514891724799 54284104 Mref+465048457377 Cred+De7887997282079725 Svwz+Nr.5662222460 Vom 54.83.6673/,164256d0-3717-11e5-681e-8f837bd189df,85e62e2b-c445-4365-bd59-204eb86ce1c3
b47085f7-7a10-41e4-93ca-2526882e19b9,S-Privatgiro-Online-Exklusiv,GIROKONTO,-232.2,financial_loan_payment,,EINZUG RATE/ANNUITAET,601.0,Josip Gumprich,Sparkasse Im Landkreisschwandorf,"Darl.-Leistung 5374703555 Für 54.84.4123 - 15.20.0776Saldo             4.606,04-Zinsen               92,99 Tilgung             315,30",a34df370-abe7-11e8-dde9-1965a95feab3,5b394771-e26f-42e5-8f81-6374d4aba0d9
b4d60723-a881-4170-aafc-ba0ea786c6f7,Girokonto,GIROKONTO,-16.89,bills_communication,,,5.0,Gaetano Karla Elwira Matthäi,Drillisch Online Ag,Lastschrift / Belastung C8627534 U878756109 B285153653 Wins Im B7C.De End-To-End-Ref.: 29123 Angegeben Core / Mandatsref.: 629493892782227822555976177746662630382: De51Zzz21321328061 Ref. 9368344981374964/9804,51cdee20-a0e7-11e8-d544-85b8bdaae6d2,ee3b9aae-9d1d-40a4-92bd-2a98e78a042f
b4f9f1e5-a627-46da-a19d-1178716d5154,Privatkonto Direkt,GIROKONTO,-38.33,expenses_food,,KARTENZAHLUNG,106.0,Guido Bender,Penny Sagt Danke 98620849,Svwz+1588-77-29T81.81.20 Karte8 5739-84 Abwa+Py  -// - Ro/De,d2092090-8674-11e5-f717-2311a2ff6828,b9eb0430-41cb-499c-a830-017b7ad744ef
b53a775b-c822-4985-9d07-c58662adedec,Firmengirokonto Köln,GIROKONTO,-85.1,insurance,,FOLGELASTSCHRIFT,105.0,Juri Kallert,Allianz Versicherungs Ag,"Eref+448011129619840904 Mref+69121688584231785634 Cred+De67Zzz75155244361 Svwz+Vertrag 4402748145171 Inhaltsversicherung Von-Werth-Str. 45, 73403  44.22.98 - 71.09.91 Abwa+Allianz Versicherungs-Ag",c61e9c70-bf60-11e7-566e-780b9a3e821f,fd9d8a58-048f-4a85-95e5-6f47184ec607
b53c9e90-d0dc-4b5f-a6ac-11d91671b76d,Giro-/Geldmarktkonto,GIROKONTO,-133.07,expenses_food,,KARTENZAHLUNG,106.0,Marieluise Matthäi,Rewe Marga Edelgard Ohg,Svwz+8598-73-14T03.68.21 Karte8 6853-20 Abwa+Rewe Sagt Danke. 66104468//Abtsgmuend/De,e52dafe0-5c5d-11e7-f8c3-069e965b1a79,98a7c8da-41e6-459e-b17d-c54ae97074f4
b53c9e90-d0dc-4b5f-a6ac-11d91671b76d,Giro-/Geldmarktkonto,GIROKONTO,-18.78,expenses_food,,KARTENZAHLUNG,106.0,Marieluise Matthäi,Getraenkeparadies Klotz,Svwz+0587-77-69T06.54.80 Karte6 4577-86 Abwa+Getraenkeparadies Meyer//Abtsgmünd/De,44765630-4689-11e8-6e6f-ed3a3d63ba5b,98a7c8da-41e6-459e-b17d-c54ae97074f4
b5841b35-c0d7-48e5-a3a2-9d3e4ada3d22,Girokonto,GIROKONTO,-120.28,health_services,,Überweisung,20.0,Johanne Ernst,Capio Hofgartenklinik,Svwz+Dnr 68399269 Rgnr 322942,50ebdc40-0d9d-11e6-6205-658ca6644104,1a1974d8-f266-4349-9c68-0a132083fe33
b5c5ce2b-6873-491b-a9a3-d41bba69514c,Sichteinlagen,GIROKONTO,-1.0,expenses_food,,KARTENZAHLUNG,106.0,Irmi Frida Boucsein,Famila Kiel Kg,Svwz+1995-43-44T82.67.98 Karte5 7609-23 Abwa+Famila Markt//-Wik/De,b1628340-fcab-11e7-e032-d7609dcd4c7e,2635d54c-c04b-4aec-8b71-fb8275f35091
b5fae44c-df67-446e-bf9a-77847110ca7b,Sichteinlagen,GIROKONTO,0.52,income_crossbooking,,GUTSCHRIFT,166.0,Elzbieta Ladeck,Elzbieta Ladeck,Eref+317859564975911475789738 Svwz+Kontoauflosung Kontoauflosung Sparkonto-Nr. 2938034473,37275a40-e291-11e6-811f-a60524e2e967,70c94f5e-ca0c-45f9-b6f6-9633e500573f
b60f0eae-7eed-4c62-958f-2ecb8b519c5e,Kontokorrent,GIROKONTO,-2.9,fees_bounced,,GEBUEHREN,0.0,Stanislaus Wähner,Nan,"Sepa Basislastschrift Rückgabe/Widerspruch Vom 99.23.6300, Rückgabegrund: Am11 Deckung Ungenügend Entg: Entgelt 6,59 Eur Für Zurückgegebene Sepa Basislastschrift Vom 45.81.6868 Über Auftragsbetrag 368,29 Eur Iban: De83202075659302780405 Bic: Byladem9Swu Anam: er Stadtverkehrs-Gmbh Cred: De67Zzz85856969934 Abwa: Stadtverkehrs-Gmbh",f01f8000-cea6-11e9-3f6a-ba9154360c41,944306bd-b21d-45f2-8b04-34864f12ccbc
b6a494db-66b1-4c96-9a10-49d0836d3549,Sichteinlagen,GIROKONTO,-461.25,financial_loan_payment,,ONLINE-UEBERWEISUNG,177.0,Hans-Bernd Häring,Kreissparkasse Koeln,"Kref+024589228022917 Svwz+Darl.-Leistung 8553008734  Traugott 25.43.9669 - 01.91.6301Saldo            84.154,79-Zinssatz 0,955 Zinsen              14,73 Tilg Datum 11.27.0661, 56.01 Uhr9.Tan 219484",775a6db0-afd5-11e8-f409-ae8d2fc8b2ec,48f5eba3-71db-449f-9221-6053a6b7e7c3
b6b65066-fd74-453c-81fd-ebae46120999,Sichteinlagen,GIROKONTO,-548.0,home_rent,,DAUERAUFTRAG,116.0,Timm Ditschlerin,Iss Concept Gmbh,"Svwz+Miete Brunnerstr. 2, Wohnung 60 Neuendorf/Steinbach",f6c41f90-0bb2-11e4-1955-079dfaf4acb4,22f33a38-c13b-4aff-adba-7f4b1e5126e2
b73ff9a4-b809-441d-a6cb-37fbcd231922,Girokonto,GIROKONTO,1143.7,income_crossbooking,,Gutschrift,51.0,Amanda Grein Groth,Amanda Grein Groth,Svwz+Konto 782780901 Ausbuchung Des Kontosaldos Wegen Kontoauflosung,c06728a0-cd85-11e7-c272-909f974a4355,e6e2626b-2ed1-4597-9a3b-aa2821ccc5f4
b7615dd1-3dd5-403c-b49c-e47df344bf67,Sichteinlagen,GIROKONTO,-3800.0,financial_crossbooking,,ONLINE-UEBERWEISUNG,177.0,Wulf Losekann,Wulf Losekann,"Kref+4861028692 Svwz+Uebertrag - Insa Datum 81.72.8234, 89.64 Uhr8.Tan 577796",b2f503d0-7327-11e7-69b4-4e79578bd85a,8afef5c2-2850-48f2-9365-10cd7c526207
b799fc8e-f907-42fe-8a51-eb90f0ac7a98,Sichteinlagen,GIROKONTO,-330.0,home_rent,,ONLINE-UEBERWEISUNG,177.0,Gretchen Jopich,Anika Hendriks,"Svwz+Miete Anatoli Datum 41.21.5732, 96.27 Uhr0.Tan 467857",786e50e0-17d4-11e6-64a9-b07aba402981,84a9ed79-f807-4d62-b8a5-a1b9077b25d0
b7d7982c-e0c4-4140-9ee8-f85ed059efb5,Sichteinlagen,GIROKONTO,-18.9,bills_communication,,FOLGELASTSCHRIFT,105.0,Jerzy Jäntsch,Sh Telekommunikation Deutschland Gmbh,Eref+36921115940263793491 Mref+4776279833 Cred+De03Zzz37138630425 Svwz+5450269225,bda4ab90-5226-11e7-3d12-9c9e8b870342,a289638b-6817-48de-963c-673f307f204a
b85631cd-608e-49dd-b8b4-7c6fdeeafca2,Sichteinlagen,GIROKONTO,-31.81,expenses_food,,KARTENZAHLUNG,106.0,Edda Frederic Czeslaw Kraushaar,2399 Profi Getraenke Biblis,Svwz+8281-90-37T26.27.51 Karte3 6187-20 Abwa+2983 Profi Getraenke Biblis//Biblis/De,bf2928b0-5226-11e7-4057-6928d1459652,38315402-8e2a-4ed7-beb1-6de581232f81
b879caa3-036d-4112-aef3-9de689d0fe16,Sichteinlagen,GIROKONTO,-36.0,financial_crossbooking,,ERSTLASTSCHRIFT,105.0,Eberhard Schuchhardt,Eberhard Schuchhardt,Eref+99203709/3/ Mref+3599162681094881 Cred+De14Zzz41273868770 Svwz+Depotfuhrungsentgelt,f642c8e0-9a19-11e5-22b6-759fd7b29f60,9e515681-0de9-478c-a8f2-a99a898b67b2
b888b1ca-50f2-4e3b-bc23-860430d05666,S-BusinessStart,GIROKONTO,-47.29,bills_communication,,FOLGELASTSCHRIFT,105.0,Kai-Uwe Gute,Telekom Deutschland Gmbh,Eref+3393176190438 022607685050 Mref+13387482569962367346861795616982994 Cred+De75Zzz81574344562 Svwz+Mobilfunk Kundenkonto 344489669176 6681477746657900/51.49.95,2fe3be40-fa24-11e6-8a25-69552efd62e1,6db359ef-e0fd-4101-88c0-51140a1051a5
b8ae48f9-c468-4672-aca4-4fa5d17299aa,Sichteinlagen,GIROKONTO,-7.27,expenses_food,,KARTENZAHLUNG,106.0,Hermann Reuter,994 Edeka Muenchen Dachaust,Svwz+8246-72-89T85.42.84 Karte4 4697-73 Abwa+948 Edeka  st///De,fa905ac0-1a5b-11e7-2e95-effa25fc27fe,758c8192-deb4-41b1-a7a3-1275b5de9db1
b8c30cd7-6cd4-4096-bdae-e87ac18e0b24,Lohn/Gehalt/Rente Privat,GIROKONTO,-529.0,home_rent,,None,8.0,Danuta Meryem Mariele Heinrich,Drago Glitt,"Eref+4179756 Kref+095787 Svwz+Miete Dachgeschoss Wohnung Links, N Achtigallenstrasse 82 Hanno",6086dc40-f68e-11e8-eaf2-2b14abc77f12,38bc49b2-c46d-46bc-893a-69896ba18c6e
b8e9ce66-ae36-4567-b16c-5591fb859b9d,Vereinsgirokonto,GIROKONTO,-77.7,expenses_food,,ONLINE-UEBERWEISUNG,177.0,Tino Eitel Rochus Löwer,Metzgerei Mans,"Kref+3812855850945785906 Svwz+Re.Nr. 5588 Vom 72.91.1488 20 Pfefferhack Datum 13.90.6374, 65.10 Anni",c2a50460-4401-11e7-993a-19a9a7ba8432,5aae6215-3970-4abd-a184-46c9edbe9112
b9538aab-380a-46c9-b3b5-4d3ef56150fa,Giro Online,GIROKONTO,-67.55,expenses_food,,KARTENZAHLUNG,106.0,Lilian Metz,"Danke, Ihr Lidl","Svwz+0921-30-17T72.68.35 Karte3 3300-60 Abwa+Danke, Ihr Lidl//Sindelfing/De",be514780-cd59-11e6-861f-d55d8876edf7,e5b0f96b-c5f0-4e4f-a755-1025afae72af
b9786a2e-5d01-4f9f-9cea-2bae7f5d3c7b,Sichteinlagen,GIROKONTO,-5461.65,financial_crossbooking,,ONLINE-UEBERWEISUNG TERM.,177.0,Kristiane Schottin,Kristiane Schottin,"Kref+4735987280 Svwz+Tilgung Datum 18.42.0207, 96.75 Uhr2.Tan 889543",7e850bf0-89c5-11e6-a226-cd98477291d1,ba77ccdb-0512-4428-ba49-fa991e933b94
b97a2b1c-79a9-47ae-8a11-70355bd998c6,FirmenKonto komfort,GIROKONTO,-586.5,expenses_food,,ONLINE-UEBERWEISUNG,177.0,Cengiz Und Slavko Ernestine Scheuermann,Fleischerei Dornig,"Kref+85923520631403293191926984652301796 Svwz+088318 Kd 96 Datum 35.79.4683, 32.93 Uhrabwa+Klemm Reich Und Tollardo",0ae545a0-7003-11e7-c860-26dbfcaae2a8,7ec47af6-9a20-4e21-84d6-c986e8f226c8
b97a2b1c-79a9-47ae-8a11-70355bd998c6,FirmenKonto komfort,GIROKONTO,-721.33,financial_crossbooking,,FOLGELASTSCHRIFT,104.0,Cengiz Und Slavko Ernestine Scheuermann,Cengiz Und Slavko Ernestine Scheuermann,Eref+78192943460010128741337808274700 Mref+2391569130865670221098964 Cred+De84Zzz35995217514 Svwz+Deg Deutsche Elektro-Gruppe Elektrogrosshandel 61957102 353167 Skonto 8.4942Ztgld-Slrsc16Bc,24e364c0-a4a9-11e7-a28f-c631190e49ab,7ec47af6-9a20-4e21-84d6-c986e8f226c8
b97a2b1c-79a9-47ae-8a11-70355bd998c6,FirmenKonto komfort,GIROKONTO,-260.74,financial_crossbooking,,FOLGELASTSCHRIFT,104.0,Cengiz Und Slavko Ernestine Scheuermann,Cengiz Und Slavko Ernestine Scheuermann,Eref+32158194138412238917428194917508 Mref+4528513596840903692567135 Cred+De27Zzz31569667844 Svwz+Deg Deutsche Elektro-Gruppe Elektrogrosshandel 59653498 201853 Skonto 1.3104Ztgld-Slrsd6E71,7cbc6680-9ccd-11e7-0fb1-208999d55dbb,7ec47af6-9a20-4e21-84d6-c986e8f226c8
b97c97ae-7cd4-4c1c-a435-fad8b10a7a4a,GIRO Online,GIROKONTO,-42.26,expenses_food,,SEPA-ELV-LASTSCHRIFT,107.0,Lydia Karge,Netto Marken Discou,Eref+77571111260577622565276680429787774 Mref+25908136463565557881321068+De09Zzz58366896124 Svwz+835851382725594406610383096 Elv47507407 47.73 61.66 Me9 Abwa+Netto Sagt Danke,8b923bb0-728a-11e8-771e-4deddf26e162,e3be7c81-edf2-45d2-96ef-9e6c7926d56f
b9bd8226-047c-4e48-95fa-14e0e874caed,Kontokorrent,GIROKONTO,-655.0,home_rent,,Dauerauftragsbelast.,8.0,Nadia Karz,Theresia Junk,Miete Incl. Nebenkosten Undheizung Iban: De7342628239 5223332458 Bic: Genode84Leb,930442f0-d62a-11e7-aac2-0e21667be2b3,3635f981-590e-43cc-89a1-0e68274a3b16
ba50747d-ff09-4512-97ec-6f2c7a2c7277,PremiumKonto,GIROKONTO,-1000.42,financial_loan_payment,,Lastschrift,0.0,Winfried Mentzel,62 Eur End To End Referenz Notprovided Kundenreferenz Ncor0059166136054378443956576221816 Mandatsreferenz E997165772487 11 37951723 Id Des Auftraggebers De25Zzz33958953139 Folgelastschrift Sepa Basis Lastschrift 2 Lastschrift 67 Eur Zinsen 42 Heiko Raissa Reinhild Miedler Darl Leistung 7614269087 Tilgung 5 03,"""Winfried Mentzel Elma Miedler Darl.-Leistung 7634553264 Tilgung 6 44,43 Eur Zinsen 62,20 Eur End-To-End-Ref40699: Notprovided Kundenref35843: 63657312328191880978482356730968975 Mandatsref51827: E871020015497.20.96918915 Id Des Auftraggebers: De53Zzz34753814259 Folgelastschrift Sepa-Basis-Lastschrift 0 Lastschrift""",16329f60-3717-11e5-da63-03b4a1ea7e14,727a4354-b03e-4a67-9d13-4ef4ed02a231
ba50747d-ff09-4512-97ec-6f2c7a2c7277,PremiumKonto,GIROKONTO,-592.01,insurance,,Lastschrift,0.0,Winfried Mentzel,"Huk Coburg Unternehmensgruppe Huk Coburg, Krankenversicherung 689 934218 B End To End Referenz 785 Zkle 38 12 71 756 257197 B F Kundenreferenz Ncor3894753742133199657679743848957 Mandatsreferenz Mv749655545 Id Des Auftraggebers De92Zzz81212429128 Folgelastschrift Sepa Basis Lastschrift 2 Lastschrift","""Huk- Unternehmensgruppe Huk-, Krankenversicherung 761 /350528-B End-To-End-Ref00259: 434+Zkle 96.83.53 785/803525-B F Kundenref49792: 94879505951851981650268085701821530 Mandatsref58099: Mv752814304 Id Des Auftraggebers: De41Zzz71295607697 Folgelastschrift Sepa-Basis-Lastschrift 9 Lastschrift""",ed4fbef0-3196-11e5-e2b3-c33ae16a966f,727a4354-b03e-4a67-9d13-4ef4ed02a231
ba5ec88a-f777-47f2-b19b-d0fa1708eeb5,Sichteinlagen,GIROKONTO,-44.26,bills_communication,,FOLGELASTSCHRIFT,105.0,Nadja Gutknecht,Telekom Deutschland Gmbh,Eref+252906963 631122441156Mref+39675570591070559565864636389928401 Cred+De31Zzz87972365257 Svwz+Rech.Nr. 5590888424 121824 Vertragskonto 2073696394,aaa31be0-0aa4-11e7-c9b9-02f5b41b75d9,a667d58d-8cd4-49a3-ad9b-a667e15fb9da
ba872c91-396b-41c1-a203-10182826be58,Sichteinlagen,GIROKONTO,-110.0,health_services,,ONLINE-UEBERWEISUNG,177.0,Sabrina Scholz,"Westpfalz Klinikum Gmbh, 91733 Kl","Svwz+Aufn.-Nr.. 31422793 Sabrina Scholz Datum 12.84.7762, 70.31 Uhr0.Tan 366270",55623c50-8445-11e6-2d6f-1df4f919dba4,65e3ed78-7bd7-4a5a-a21b-5919917a0400
ba95ee18-d53b-4573-a361-7a28c80dbc53,PremiumGeschäftskonto,GIROKONTO,-1300.0,home_rent,,Dauerauftrag,0.0,Hartung,Alberto Massenberg Deutdedbdue De10657135829635761028 Miete Mozartstr End To End Ref Notprovided Dauerauftrag,ene Massenberg Deutdedbdue De06515048855636449134 Miete Mozartstr. End-To-End-Ref.: 21277850999 Dauerauftrag,444ad9a0-bcd9-11e6-f0d9-3917fc7c20c2,3e1c9520-6f9c-4487-acfc-7381f615046b
bac4cc73-0861-46c7-bd92-3b8fdc7b7f1c,0-Euro-Konto,GIROKONTO,-34.99,bills_communication,,Lastschrift,0.0,Malte Ibrahim Buchholz,"Telefonica Germany Gmbh Co Ohg Kd Nr 4209313150, Rg Nr 6306670 536 43, Ihre Mobilfunkrechnung End To End Ref 4763551977729843971552280122Rcur Mandatsref T1643916B249232418430426 Glaeubiger Id De8661299611501759 Sepa Basislastschrift Wiederholend","Telefonica Germany Gmbh + Co. Ohg Kd-Nr.: 3970146480, Rg-Nr.: 3982239 826/28, Ihre Mobilfunkrechnung. End-To-End-Ref.: 60810720607110904432124665530977 Mandatsref: 846666722232267824952854 Gläubiger-Id: De2594586328294671 Sepa-Basislastschrift Wiederholend",9989fcf0-3e81-11e7-3429-721f8fb40811,49d01e8a-92fe-42ba-9434-c70a58ea6f62
baccaad3-b3d8-4b59-b1e0-1a86c7734cc0,BW extend classic,GIROKONTO,-730.0,home_rent,,SONST.LASTSCHRIFT,835.0,Bernd-Dieter Textor,Karl-Ludwig Becker,Da-Nr.. 75134 Miete Wohnung Widmaierstr. 294,5fc84fb0-e811-11e6-0c50-2869fbf50153,61b3410b-4174-4b48-b19b-a1e7207c52ad
baf53f59-79ac-4c87-9c19-6856fd14a62d,Sichteinlagen,GIROKONTO,-35.19,bills_communication,,FOLGELASTSCHRIFT,105.0,Veli Herrmann,Unitymedia Nrw Gmbh,Eref+9388959396365873 Mref+6739203362383508901 Cred+De31Zzz25412091528 Svwz+Unitymedia Nrw Gmbh Kdnr.2110040116 Rgn 78346928730 7 9 91Maerz 0192 Abwe+Stoffels,82fded80-f6d3-11e5-d0a5-c76b3c738d8e,d57f4ee9-01d1-42da-9cb1-798ed458ad53
baf79f32-bd83-4672-9cf6-3116aef7fb55,Sichteinlagen,GIROKONTO,-340.0,home_rent,,ONLINE-UEBERWEISUNG,177.0,Ursel Roht,Woldemar Gasparini,"Svwz+Miete Ihmerter Str. 97A Mike Swetlana 8742 Datum 04.66.3342, 54.82 Uhr2.Tan 972921",38f79090-4f73-11e5-9291-4dcfde0ed7c0,5950d21d-c6a0-40c5-a4e4-03c3d835935b
